"","doi","title","container.title","issued","given","family","suffix","affiliation.name","affiliation1.name","affiliation2.name","affiliation3.name","ORCID","url","link_url"
"397","10.1161/cir.0000000000000730","2019 American Heart Association and American Red Cross Focused Update for First Aid: Presyncope: An Update to the American Heart Association and American Red Cross Guidelines for First Aid","Circulation","2019-12-10","Aaron M.","Orkin",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000730","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000730"
"398","10.1161/cir.0000000000000730","2019 American Heart Association and American Red Cross Focused Update for First Aid: Presyncope: An Update to the American Heart Association and American Red Cross Guidelines for First Aid","Circulation","2019-12-10","Eunice M.","Singletary",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000730","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000730"
"399","10.1161/cir.0000000000000730","2019 American Heart Association and American Red Cross Focused Update for First Aid: Presyncope: An Update to the American Heart Association and American Red Cross Guidelines for First Aid","Circulation","2019-12-10","Janel M.","Swain",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000730","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000730"
"400","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Katherine M.","Berg",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"401","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Adam","Cheng",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"402","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Ashish R.","Panchal",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"403","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Alexis A.","Topjian",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"404","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Khalid","Aziz",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"405","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Farhan","Bhanji",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"406","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Blair L.","Bigham",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"407","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Karen G.","Hirsch",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"408","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Amber V.","Hoover",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"409","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Michael C.","Kurz",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"410","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Arielle","Levy",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"411","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Yiqun","Lin",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"412","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","David J.","Magid",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"413","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Melissa","Mahgoub",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"414","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Mary Ann","Peberdy",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"415","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Amber J.","Rodriguez",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"416","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Comilla","Sasson",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"417","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Eric J.","Lavonas",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"418","10.1161/cir.0000000000000899","Part 7: Systems of Care: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20",NA,NA,NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000899","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000899"
"419","10.1161/cir.0000000000000736","2019 American Heart Association Focused Update on Pediatric Basic Life Support: An Update to the American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2019-12-10","Jonathan P.","Duff",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000736","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000736"
"420","10.1161/cir.0000000000000736","2019 American Heart Association Focused Update on Pediatric Basic Life Support: An Update to the American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2019-12-10","Alexis A.","Topjian",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000736","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000736"
"421","10.1161/cir.0000000000000736","2019 American Heart Association Focused Update on Pediatric Basic Life Support: An Update to the American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2019-12-10","Marc D.","Berg",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000736","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000736"
"422","10.1161/cir.0000000000000736","2019 American Heart Association Focused Update on Pediatric Basic Life Support: An Update to the American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2019-12-10","Melissa","Chan",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000736","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000736"
"423","10.1161/cir.0000000000000736","2019 American Heart Association Focused Update on Pediatric Basic Life Support: An Update to the American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2019-12-10","Sarah E.","Haskell",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000736","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000736"
"424","10.1161/cir.0000000000000736","2019 American Heart Association Focused Update on Pediatric Basic Life Support: An Update to the American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2019-12-10","Benny L.","Joyner","Jr",NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000736","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000736"
"425","10.1161/cir.0000000000000736","2019 American Heart Association Focused Update on Pediatric Basic Life Support: An Update to the American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2019-12-10","Javier J.","Lasa",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000736","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000736"
"426","10.1161/cir.0000000000000736","2019 American Heart Association Focused Update on Pediatric Basic Life Support: An Update to the American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2019-12-10","S. Jill","Ley",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000736","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000736"
"427","10.1161/cir.0000000000000736","2019 American Heart Association Focused Update on Pediatric Basic Life Support: An Update to the American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2019-12-10","Tia T.","Raymond",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000736","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000736"
"428","10.1161/cir.0000000000000736","2019 American Heart Association Focused Update on Pediatric Basic Life Support: An Update to the American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2019-12-10","Robert Michael","Sutton",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000736","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000736"
"429","10.1161/cir.0000000000000736","2019 American Heart Association Focused Update on Pediatric Basic Life Support: An Update to the American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2019-12-10","Mary Fran","Hazinski",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000736","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000736"
"430","10.1161/cir.0000000000000736","2019 American Heart Association Focused Update on Pediatric Basic Life Support: An Update to the American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2019-12-10","Dianne L.","Atkins",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000736","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000736"
"431","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Khalid","Aziz",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"432","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Henry C.","Lee",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"433","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Marilyn B.","Escobedo",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"434","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Amber V.","Hoover",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"435","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Beena D.","Kamath-Rayne",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"436","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Vishal S.","Kapadia",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"437","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","David J.","Magid",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"438","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Susan","Niermeyer",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"439","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Georg M.","Schmölzer",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"440","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Edgardo","Szyld",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"441","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Gary M.","Weiner",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"442","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Myra H.","Wyckoff",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"443","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Nicole K.","Yamada",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"444","10.1161/cir.0000000000000902","Part 5: Neonatal Resuscitation: 2020 American Heart Association Guidelines for Cardiopulmonary Resuscitation and Emergency Cardiovascular Care","Circulation","2020-10-20","Jeanette","Zaichkin",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000902","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000902"
"445","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Dianne L.","Atkins",NA,"Carver College of Medicine, University of Iowa (D.L.A., S.G.).",NA,NA,NA,"http://orcid.org/0000-0001-6123-3105","http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
"446","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Comilla","Sasson",NA,"American Heart Association, Dallas, TX (C.S., R.E.L.).",NA,NA,NA,"http://orcid.org/0000-0002-9922-6637","http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
"447","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Antony","Hsu",NA,"St Joseph Mercy Hospital, Ann Arbor, MI (A.H.).",NA,NA,NA,NA,"http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
"448","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Khalid","Aziz",NA,"University of Alberta, Edmonton, Canada (K.A.).",NA,NA,NA,NA,"http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
"449","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Lance B.","Becker",NA,"Donald and Barbara Zucker School of Medicine at Hofstra Northwell, Hempstead, NY (L.B.B.).",NA,NA,NA,NA,"http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
"450","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Robert A.","Berg",NA,"The Children’s Hospital of Philadelphia, University of Pennsylvania Perelman School of Medicine (R.A.B., V.N., A.T., R.W.M., R.M.S.).",NA,NA,NA,"http://orcid.org/0000-0001-5529-9431","http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
"451","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Farhan","Bhanji",NA,"McGill University, Montreal, QC, Canada (F.B.).",NA,NA,NA,NA,"http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
"452","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Steven M.","Bradley",NA,"Minneapolis Heart Institute, Healthcare Delivery Innovation Center, MN (S.M.B.).",NA,NA,NA,"http://orcid.org/0000-0003-4006-6760","http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
"453","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Steven C.","Brooks",NA,"Queen’s University, Kingston, ON, Canada (S.C.B.).",NA,NA,NA,"http://orcid.org/0000-0002-4592-4974","http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
"454","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Melissa","Chan",NA,"University of British Columbia, BC Children’s Hospital, Vancouver, BC, Canada (M.C., G.M.).",NA,NA,NA,NA,"http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
"455","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Paul S.","Chan",NA,"Mid America Heart Institute and the University of Missouri-Kansas City, MO (P.S.C.).",NA,NA,NA,"http://orcid.org/0000-0002-5185-3367","http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
"456","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Adam","Cheng",NA,"Alberta Children’s Hospital, University of Calgary, AB, Canada (A.C.).",NA,NA,NA,NA,"http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
"457","10.1161/circoutcomes.122.008900","2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists","Circulation: Cardiovascular Quality and Outcomes","2022-04","Brian M.","Clemency",NA,"University at Buffalo, NY (B.M.C.).",NA,NA,NA,"http://orcid.org/0000-0002-7610-3087","http://dx.doi.org/10.1161/circoutcomes.122.008900","https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900"
